,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,0.94101036,0.79378605,0.93902177,1.1381325,2.5759902,2.5759902,1.5314592,1.7542316,1.2960104,1.3873073,1.4372386,1.6864784,1.600202,1.3316543,0.88953835,1.3251721,1.1945004,0.9305182,1.0437818,1.1087911,0.85778874,1.0507146,0.89479154,1.0037853,1.1213282,1.0457908,1.1076272,0.9579804,1.0363077,1.0218382,1.2314405,1.5283718,1.4586114,1.4274184,1.5495006,1.4978591,1.1297703
1,0.94101036,0.0,0.50288194,1.6453158,0.8625665,2.5759902,2.5759902,1.0681565,1.3518643,0.65916806,1.1226242,0.84903127,1.093863,1.0643783,0.7323743,0.660766,1.12427,1.5501233,1.0729365,1.5031395,1.2876699,1.1686138,1.403475,1.0780737,1.3091788,1.390893,1.5121056,1.2703869,1.4211265,1.285489,1.3781356,1.4636334,1.7320108,1.5952348,1.5060405,1.8364588,1.7539725,1.2806984
2,0.79378605,0.50288194,0.0,1.2580371,0.6812375,2.5759902,2.5759902,1.0605087,1.2910435,0.71283305,1.0909493,0.8946789,1.1710002,1.1055357,0.7978247,0.5209146,0.9177156,1.4021549,0.8581984,1.3426113,1.0430539,0.88171273,1.097306,0.8203747,1.0481694,1.2825483,1.2857533,1.0579886,1.2009624,1.090488,1.1662036,1.2924111,1.2998135,1.1340861,1.1005937,1.38515,1.2843467,1.0805048
3,0.93902177,1.6453158,1.2580371,0.0,1.6196746,2.5759902,2.5759902,1.7974442,1.9167799,1.6949396,1.6486402,1.7973218,2.059423,1.901622,1.7351688,1.3101724,1.4452012,1.6031322,1.3554306,1.424401,1.3880948,1.1728086,1.1446682,1.2411684,1.2902462,1.6036654,1.3165855,1.447239,1.2326167,1.4228159,1.3281268,1.6009467,1.2002546,1.0971681,1.0947667,0.92128366,0.9290639,1.4739016
4,1.1381325,0.8625665,0.6812375,1.6196746,0.0,2.5759902,2.5759902,1.6263275,1.8035339,1.2638471,1.6825507,1.4190714,1.5150788,1.6483916,1.3543876,1.1523193,1.4167391,1.0501847,0.5744319,1.1157383,0.7234206,0.68035686,1.0628031,0.6870235,0.7634246,0.9487602,1.0466737,0.72871065,1.0793293,0.7718607,0.9855877,0.896987,1.4271824,1.4827477,1.5754955,1.7933612,1.6557821,0.8160267
5,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902
6,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902,2.5759902
7,1.5314592,1.0681565,1.0605087,1.7974442,1.6263275,2.5759902,2.5759902,0.0,0.41163963,0.51901627,0.40329048,0.28027704,0.6961035,0.141764,0.36008224,0.74579835,0.65985894,2.3864,1.8736945,2.3045225,1.9950955,1.875881,2.0552711,1.8427856,2.010613,2.2721639,2.2659197,1.9489983,2.1880248,2.0202622,2.1701546,2.2872553,2.0105164,1.3889489,1.1191834,1.6547228,1.59686,2.0916069
8,1.7542316,1.3518643,1.2910435,1.9167799,1.8035339,2.5759902,2.5759902,0.41163963,0.0,0.8547847,0.48263773,0.5521895,0.6483972,0.4488101,0.6903693,0.9817181,0.5710183,2.5759902,2.0802479,2.506843,2.1572785,2.0491118,2.2924628,2.0658982,2.1636295,2.478276,2.4473245,2.085683,2.4138637,2.1645052,2.401996,2.4835787,2.1757035,1.3854488,1.0893651,1.735269,1.6317228,2.3325489
9,1.2960104,0.65916806,0.71283305,1.6949396,1.2638471,2.5759902,2.5759902,0.51901627,0.8547847,0.0,0.7542006,0.33769327,0.81664455,0.5013099,0.2241741,0.596224,0.8341793,2.0488074,1.5021399,1.9732815,1.6626289,1.5561484,1.6879442,1.4528557,1.7065948,1.9036278,1.9448849,1.6609992,1.8266283,1.7229985,1.7897,1.9250681,1.7323964,1.4002372,1.1999853,1.6098342,1.5586556,1.6819812
10,1.3873073,1.1226242,1.0909493,1.6486402,1.6825507,2.5759902,2.5759902,0.40329048,0.48263773,0.7542006,0.0,0.53605646,0.81650895,0.5017527,0.5664645,0.662006,0.5406852,2.3487127,1.888217,2.2575119,2.0055006,1.8489797,2.0760128,1.8648212,1.9800013,2.2531674,2.2178173,1.9361004,2.1647506,1.9813324,2.1713111,2.2922719,2.0629494,1.3369879,1.065306,1.6371585,1.5527198,2.1380763
11,1.4372386,0.84903127,0.8946789,1.7973218,1.4190714,2.5759902,2.5759902,0.28027704,0.5521895,0.33769327,0.53605646,0.0,0.55143815,0.2446854,0.18205981,0.67022306,0.656494,2.2153199,1.695296,2.1488776,1.8206942,1.7183996,1.9318271,1.6769129,1.848932,2.087531,2.1144829,1.7751462,2.0437143,1.8455703,2.0152678,2.108486,1.945872,1.415487,1.1759819,1.7087648,1.6281945,1.921256
12,1.6864784,1.093863,1.1710002,2.059423,1.5150788,2.5759902,2.5759902,0.6961035,0.6483972,0.81664455,0.81650895,0.55143815,0.0,0.6375175,0.70473015,1.0572011,0.76153237,2.295473,1.8343449,2.2630918,1.8885713,1.844465,2.201824,1.8807641,1.9226178,2.1807888,2.2295837,1.7814887,2.2429285,1.8711085,2.2112947,2.1990986,2.2723517,1.6559751,1.4140283,2.0439997,1.9159136,2.1184485
13,1.600202,1.0643783,1.1055357,1.901622,1.6483916,2.5759902,2.5759902,0.141764,0.4488101,0.5013099,0.5017527,0.2446854,0.6375175,0.0,0.35381934,0.82461774,0.7443553,2.4258392,1.9088674,2.3485136,2.030166,1.9255261,2.110112,1.8822863,2.057015,2.3020833,2.3159862,1.9841975,2.2365623,2.0585825,2.213088,2.3206117,2.0818465,1.4996498,1.2275418,1.7611524,1.7034916,2.124743
14,1.3316543,0.7323743,0.7978247,1.7351688,1.3543876,2.5759902,2.5759902,0.36008224,0.6903693,0.2241741,0.5664645,0.18205981,0.70473015,0.35381934,0.0,0.55126476,0.7227963,2.1420743,1.6176146,2.071018,1.7710882,1.6502156,1.8297757,1.5856543,1.7942191,2.0094218,2.0416114,1.7406851,1.9489225,1.7987465,1.9204214,2.0380096,1.8630635,1.3982415,1.1865927,1.6658237,1.595421,1.826646
15,0.88953835,0.660766,0.5209146,1.3101724,1.1523193,2.5759902,2.5759902,0.74579835,0.9817181,0.596224,0.662006,0.67022306,1.0572011,0.82461774,0.55126476,0.0,0.6864396,1.8198428,1.3345368,1.7367138,1.5135502,1.3161452,1.4962693,1.285603,1.4798073,1.7154256,1.6910156,1.4916551,1.6009505,1.5086681,1.5973575,1.7557266,1.5675952,1.1098789,0.9929184,1.3907821,1.2954392,1.5541753
16,1.3251721,1.12427,0.9177156,1.4452012,1.4167391,2.5759902,2.5759902,0.65985894,0.5710183,0.8341793,0.5406852,0.656494,0.76153237,0.7443553,0.7227963,0.6864396,0.0,2.1088219,1.6407669,2.0406203,1.6975062,1.5665963,1.8610282,1.6306415,1.6767014,2.031058,1.9590604,1.625205,1.9553604,1.6880718,1.9567504,2.0341218,1.7855397,0.9847488,0.7247586,1.3997567,1.2419873,1.9187104
17,1.1945004,1.5501233,1.4021549,1.6031322,1.0501847,2.5759902,2.5759902,2.3864,2.5759902,2.0488074,2.3487127,2.2153199,2.295473,2.4258392,2.1420743,1.8198428,2.1088219,0.0,0.60421205,0.2578728,0.57778966,0.60459214,0.95498925,0.7726393,0.4989673,0.2382183,0.31561399,0.61965585,0.58845663,0.4885162,0.5738747,0.27888104,1.7298969,2.0486596,2.1489904,2.1644917,2.0857344,0.6922026
18,0.9305182,1.0729365,0.8581984,1.3554306,0.5744319,2.5759902,2.5759902,1.8736945,2.0802479,1.5021399,1.888217,1.695296,1.8343449,1.9088674,1.6176146,1.3345368,1.6407669,0.60421205,0.0,0.5912036,0.3234042,0.25764582,0.6457525,0.262182,0.36598232,0.48461825,0.5287947,0.4814504,0.5274999,0.4559031,0.4428591,0.44193757,1.308835,1.602679,1.6761893,1.7342262,1.6535192,0.3763011
19,1.0437818,1.5031395,1.3426113,1.424401,1.1157383,2.5759902,2.5759902,2.3045225,2.506843,1.9732815,2.2575119,2.1488776,2.2630918,2.3485136,2.071018,1.7367138,2.0406203,0.2578728,0.5912036,0.0,0.5896496,0.56479585,0.8344061,0.7025624,0.507883,0.30177948,0.22209147,0.665814,0.42070553,0.5393674,0.45988876,0.3905051,1.645651,1.9806616,2.052419,2.0352008,1.9819119,0.6607831
20,1.1087911,1.2876699,1.0430539,1.3880948,0.7234206,2.5759902,2.5759902,1.9950955,2.1572785,1.6626289,2.0055006,1.8206942,1.8885713,2.030166,1.7710882,1.5135502,1.6975062,0.57778966,0.3234042,0.5896496,0.0,0.30588022,0.79186577,0.4958471,0.22394519,0.523926,0.481775,0.28098154,0.63324463,0.3179244,0.57595813,0.40523094,1.392929,1.645201,1.7106158,1.7840911,1.6904712,0.5648213
21,0.85778874,1.1686138,0.88171273,1.1728086,0.68035686,2.5759902,2.5759902,1.875881,2.0491118,1.5561484,1.8489797,1.7183996,1.844465,1.9255261,1.6502156,1.3161452,1.5665963,0.60459214,0.25764582,0.56479585,0.30588022,0.0,0.66295147,0.37026307,0.21134308,0.5613272,0.43576714,0.41909033,0.5261883,0.37026122,0.5046944,0.5137076,1.2642995,1.4724072,1.5586145,1.6165286,1.5187724,0.54794466
22,1.0507146,1.403475,1.097306,1.1446682,1.0628031,2.5759902,2.5759902,2.0552711,2.2924628,1.6879442,2.0760128,1.9318271,2.201824,2.110112,1.8297757,1.4962693,1.8610282,0.95498925,0.6457525,0.8344061,0.79186577,0.66295147,0.0,0.43961817,0.8075092,0.8884051,0.74241567,1.0240846,0.44703618,0.99260455,0.41782677,0.82013696,0.8865869,1.5518696,1.6627792,1.4479898,1.4553208,0.45812473
23,0.89479154,1.0780737,0.8203747,1.2411684,0.6870235,2.5759902,2.5759902,1.8427856,2.0658982,1.4528557,1.8648212,1.6769129,1.8807641,1.8822863,1.5856543,1.285603,1.6306415,0.7726393,0.262182,0.7025624,0.4958471,0.37026307,0.43961817,0.0,0.5403207,0.6442688,0.62377954,0.7034944,0.46073505,0.67574644,0.38199878,0.6124537,1.101669,1.5190642,1.591301,1.5755289,1.5177125,0.31714696
24,1.0037853,1.3091788,1.0481694,1.2902462,0.7634246,2.5759902,2.5759902,2.010613,2.1636295,1.7065948,1.9800013,1.848932,1.9226178,2.057015,1.7942191,1.4798073,1.6767014,0.4989673,0.36598232,0.507883,0.22394519,0.21134308,0.8075092,0.5403207,0.0,0.50591993,0.3701695,0.277766,0.6022325,0.21552886,0.58321095,0.4279216,1.4148024,1.5993042,1.6866463,1.7616768,1.6556871,0.64040875
25,1.1213282,1.390893,1.2825483,1.6036654,0.9487602,2.5759902,2.5759902,2.2721639,2.478276,1.9036278,2.2531674,2.087531,2.1807888,2.3020833,2.0094218,1.7154256,2.031058,0.2382183,0.48461825,0.30177948,0.523926,0.5613272,0.8884051,0.6442688,0.50591993,0.0,0.38636187,0.60842615,0.52680933,0.48585746,0.48598906,0.26012316,1.680992,2.0290604,2.100875,2.134254,2.060576,0.5705198
26,1.0457908,1.5121056,1.2857533,1.3165855,1.0466737,2.5759902,2.5759902,2.2659197,2.4473245,1.9448849,2.2178173,2.1144829,2.2295837,2.3159862,2.0416114,1.6910156,1.9590604,0.31561399,0.5287947,0.22209147,0.481775,0.43576714,0.74241567,0.62377954,0.3701695,0.38636187,0.0,0.592041,0.38579544,0.4706316,0.4244187,0.37206843,1.4886595,1.8263677,1.922153,1.8918453,1.8229604,0.6203136
27,1.1076272,1.2703869,1.0579886,1.447239,0.72871065,2.5759902,2.5759902,1.9489983,2.085683,1.6609992,1.9361004,1.7751462,1.7814887,1.9841975,1.7406851,1.4916551,1.625205,0.61965585,0.4814504,0.665814,0.28098154,0.41909033,1.0240846,0.7034944,0.277766,0.60842615,0.592041,0.0,0.8287058,0.18980415,0.7926465,0.53641057,1.5928841,1.6675348,1.7198085,1.8824006,1.7668886,0.7952392
28,0.9579804,1.4211265,1.2009624,1.2326167,1.0793293,2.5759902,2.5759902,2.1880248,2.4138637,1.8266283,2.1647506,2.0437143,2.2429285,2.2365623,1.9489225,1.6009505,1.9553604,0.58845663,0.5274999,0.42070553,0.63324463,0.5261883,0.44703618,0.46073505,0.6022325,0.52680933,0.38579544,0.8287058,0.0,0.7378651,0.15670079,0.54477024,1.2907841,1.7906672,1.8707503,1.7566342,1.7326609,0.44080418
29,1.0363077,1.285489,1.090488,1.4228159,0.7718607,2.5759902,2.5759902,2.0202622,2.1645052,1.7229985,1.9813324,1.8455703,1.8711085,2.0585825,1.7987465,1.5086681,1.6880718,0.4885162,0.4559031,0.5393674,0.3179244,0.37026122,0.99260455,0.67574644,0.21552886,0.48585746,0.4706316,0.18980415,0.7378651,0.0,0.7193664,0.46996248,1.6112481,1.7189884,1.7816957,1.9229206,1.805266,0.76661325
30,1.0218382,1.3781356,1.1662036,1.3281268,0.9855877,2.5759902,2.5759902,2.1701546,2.401996,1.7897,2.1713111,2.0152678,2.2112947,2.213088,1.9204214,1.5973575,1.9567504,0.5738747,0.4428591,0.45988876,0.57595813,0.5046944,0.41782677,0.38199878,0.58321095,0.48598906,0.4244187,0.7926465,0.15670079,0.7193664,0.0,0.46600074,1.2698244,1.7966726,1.8851415,1.7831779,1.755156,0.2883797
31,1.2314405,1.4636334,1.2924111,1.6009467,0.896987,2.5759902,2.5759902,2.2872553,2.4835787,1.9250681,2.2922719,2.108486,2.1990986,2.3206117,2.0380096,1.7557266,2.0341218,0.27888104,0.44193757,0.3905051,0.40523094,0.5137076,0.82013696,0.6124537,0.4279216,0.26012316,0.37206843,0.53641057,0.54477024,0.46996248,0.46600074,0.0,1.5704951,1.9518281,2.0517511,2.0576103,1.9847641,0.48884055
32,1.5283718,1.7320108,1.2998135,1.2002546,1.4271824,2.5759902,2.5759902,2.0105164,2.1757035,1.7323964,2.0629494,1.945872,2.2723517,2.0818465,1.8630635,1.5675952,1.7855397,1.7298969,1.308835,1.645651,1.392929,1.2642995,0.8865869,1.101669,1.4148024,1.680992,1.4886595,1.5928841,1.2907841,1.6112481,1.2698244,1.5704951,0.0,1.1276311,1.3181622,0.9009217,0.91637594,1.2221246
33,1.4586114,1.5952348,1.1340861,1.0971681,1.4827477,2.5759902,2.5759902,1.3889489,1.3854488,1.4002372,1.3369879,1.415487,1.6559751,1.4996498,1.3982415,1.1098789,0.9847488,2.0486596,1.602679,1.9806616,1.645201,1.4724072,1.5518696,1.5190642,1.5993042,2.0290604,1.8263677,1.6675348,1.7906672,1.7189884,1.7966726,1.9518281,1.1276311,0.0,0.43326265,0.67496157,0.42539024,1.7706405
34,1.4274184,1.5060405,1.1005937,1.0947667,1.5754955,2.5759902,2.5759902,1.1191834,1.0893651,1.1999853,1.065306,1.1759819,1.4140283,1.2275418,1.1865927,0.9929184,0.7247586,2.1489904,1.6761893,2.052419,1.7106158,1.5586145,1.6627792,1.591301,1.6866463,2.100875,1.922153,1.7198085,1.8707503,1.7816957,1.8851415,2.0517511,1.3181622,0.43326265,0.0,0.72777486,0.5680297,1.868769
35,1.5495006,1.8364588,1.38515,0.92128366,1.7933612,2.5759902,2.5759902,1.6547228,1.735269,1.6098342,1.6371585,1.7087648,2.0439997,1.7611524,1.6658237,1.3907821,1.3997567,2.1644917,1.7342262,2.0352008,1.7840911,1.6165286,1.4479898,1.5755289,1.7616768,2.134254,1.8918453,1.8824006,1.7566342,1.9229206,1.7831779,2.0576103,0.9009217,0.67496157,0.72777486,0.0,0.31685826,1.7949649
36,1.4978591,1.7539725,1.2843467,0.9290639,1.6557821,2.5759902,2.5759902,1.59686,1.6317228,1.5586556,1.5527198,1.6281945,1.9159136,1.7034916,1.595421,1.2954392,1.2419873,2.0857344,1.6535192,1.9819119,1.6904712,1.5187724,1.4553208,1.5177125,1.6556871,2.060576,1.8229604,1.7668886,1.7326609,1.805266,1.755156,1.9847641,0.91637594,0.42539024,0.5680297,0.31685826,0.0,1.7598667
37,1.1297703,1.2806984,1.0805048,1.4739016,0.8160267,2.5759902,2.5759902,2.0916069,2.3325489,1.6819812,2.1380763,1.921256,2.1184485,2.124743,1.826646,1.5541753,1.9187104,0.6922026,0.3763011,0.6607831,0.5648213,0.54794466,0.45812473,0.31714696,0.64040875,0.5705198,0.6203136,0.7952392,0.44080418,0.76661325,0.2883797,0.48884055,1.2221246,1.7706405,1.868769,1.7949649,1.7598667,0.0
